#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
543790 1397190 350 9.6e-05  4.3e-118 1.8e-91 7.8e-69 1.5e-42 5e-23 4.9e-11 8.3e-05 1e+02 
543790 1398690 350 3.3e-05  4.6e-134 6e-104 2.5e-78 1.6e-48 2.2e-26 8.7e-13 1e-05 1e+02 
543790 1400190 350 1.1e-05  1.3e-151 1.2e-117 9.4e-89 4.2e-55 4.3e-30 1e-14 9.8e-07 1e+02 
543790 1401690 350 3.1e-06  9.6e-171 1.3e-132 4e-100 2.8e-62 3.9e-34 8.4e-17 7.8e-08 1e+02 
543790 1403190 350 8.7e-07  1.9e-191 8.6e-149 1.9e-112 4.8e-70 1.6e-38 4.5e-19 4.9e-09 1e+02 
543790 1404690 350 2.2e-07  9.4e-214 3.2e-166 1.1e-125 2.1e-78 3.2e-43 1.6e-21 2.6e-10 1e+02 
543790 1406190 350 5.3e-08  1.2e-237 7.1e-185 6.8e-140 2.3e-87 2.8e-48 3.9e-24 1.1e-11 1e+02 
543790 1407690 350 1.2e-08  4.3e-263 9e-205 4.9e-155 6.3e-97 1.1e-53 6.3e-27 3.6e-13 1e+02 
543790 1409190 350 2.4e-09  3.9e-290 6.6e-226 4e-171 4.4e-107 2.2e-59 6.8e-30 9.9e-15 1e+02 
543790 1410690 350 4.5e-10  0 2.8e-248 3.8e-188 7.8e-118 1.9e-65 4.8e-33 2.2e-16 1e+02 
543790 1412190 350 7.8e-11  0 6.8e-272 4.1e-206 3.5e-129 7.4e-72 2.3e-36 4e-18 1e+02 
543790 1413690 350 1.3e-11  0 9.7e-297 5e-225 4e-141 1.4e-78 7.4e-40 5.8e-20 1e+02 
543790 1415190 350 1.9e-12  0 0 7e-245 1.2e-153 1.1e-85 1.6e-43 6.9e-22 1e+02 
543790 1416690 350 2.6e-13  0 0 1.1e-265 8.5e-167 4.4e-93 2.2e-47 6.7e-24 1e+02 
543790 1418190 350 3.3e-14  0 0 2e-287 1.6e-180 7.9e-101 2.1e-51 5.3e-26 1e+02 
543790 1419690 350 3.8e-15  0 0 0 7.4e-195 6.5e-109 1.4e-55 3.4e-28 1e+02 
543790 1421190 350 4.1e-16  0 0 0 8.8e-210 2.5e-117 5.7e-60 1.8e-30 1e+02 
543790 1422690 350 4.1e-17  0 0 0 2.7e-225 4.3e-126 1.6e-64 7.5e-33 1e+02 
543790 1424190 350 3.8e-18  0 0 0 2e-241 3.5e-135 3.1e-69 2.6e-35 1e+02 
543790 1425690 350 3.2e-19  0 0 0 4e-258 1.3e-144 3.9e-74 7.2e-38 1e+02 
543790 1427190 350 2.5e-20  0 0 0 2e-275 2.2e-154 3.3e-79 1.6e-40 1e+02 
543790 1428690 350 1.8e-21  0 0 0 2.5e-293 1.7e-164 1.9e-84 3e-43 1e+02 
543790 1430190 350 1.2e-22  0 0 0 0 6.3e-175 7.2e-90 4.6e-46 1e+02 
543790 1431690 350 7.1e-24  0 0 0 0 1.1e-185 1.8e-95 5.6e-49 1e+02 
545290 1332690 350 4.7e-25  0 0 0 0 8.3e-196 1e-100 1e-51 1e+02 
545290 1334190 350 8.2e-24  0 0 0 0 8.3e-185 5.3e-95 9.8e-49 1e+02 
545290 1335690 350 1.3e-22  0 0 0 0 3.8e-174 1.8e-89 7.5e-46 1e+02 
545290 1337190 350 2e-21  0 0 0 3.8e-292 8.2e-164 4.2e-84 4.6e-43 1e+02 
545290 1338690 350 2.7e-20  0 0 0 1.9e-274 8e-154 6.5e-79 2.3e-40 1e+02 
545290 1340190 350 3.3e-19  0 0 0 2.5e-257 3.6e-144 6.7e-74 9.6e-38 1e+02 
545290 1341690 350 3.9e-18  0 0 0 8.1e-241 7.6e-135 4.6e-69 3.2e-35 1e+02 
545290 1343190 350 4.1e-17  0 0 0 6.7e-225 7.3e-126 2.1e-64 8.6e-33 1e+02 
545290 1344690 350 4e-16  0 0 0 1.4e-209 3.2e-117 6.6e-60 1.9e-30 1e+02 
545290 1346190 350 3.6e-15  0 0 0 7.4e-195 6.6e-109 1.4e-55 3.4e-28 1e+02 
545290 1347690 350 3e-14  0 0 1e-287 1e-180 6.2e-101 1.9e-51 4.9e-26 1e+02 
545290 1349190 350 2.3e-13  0 0 2.7e-266 3.4e-167 2.7e-93 1.7e-47 5.8e-24 1e+02 
545290 1350690 350 1.6e-12  0 0 8.2e-246 3e-154 5.3e-86 1.1e-43 5.6e-22 1e+02 
545290 1352190 350 1.1e-11  0 2.2e-298 2.8e-226 6.5e-142 4.9e-79 4.3e-40 4.4e-20 1e+02 
545290 1353690 350 6.4e-11  0 6.1e-274 1.1e-207 3.6e-130 2.1e-72 1.2e-36 2.8e-18 1e+02 
545290 1355190 350 3.5e-10  0 9.7e-251 5.1e-190 5.2e-119 4e-66 2.2e-33 1.4e-16 1e+02 
545290 1356690 350 1.8e-09  8.4e-294 8.9e-229 2.7e-173 1.8e-108 3.6e-60 2.7e-30 6.1e-15 1e+02 
545290 1358190 350 8.7e-09  2.8e-267 4.7e-208 1.6e-157 1.7e-98 1.5e-54 2.2e-27 2.1e-13 1e+02 
545290 1359690 350 3.8e-08  2.4e-242 1.5e-188 1.1e-142 3.8e-89 2.8e-49 1.2e-24 5.7e-12 1e+02 
545290 1361190 350 1.6e-07  5.4e-219 2.6e-170 8.2e-129 2.2e-80 2.5e-44 4.3e-22 1.3e-10 1e+02 
545290 1362690 350 5.9e-07  3.2e-197 2.7e-153 7.2e-116 3.3e-72 9.9e-40 1.1e-19 2.3e-09 1e+02 
545290 1364190 350 2.1e-06  5e-177 1.6e-137 7.3e-104 1.2e-64 1.8e-35 1.7e-17 3.4e-08 1e+02 
545290 1365690 350 6.6e-06  2e-158 5.6e-123 8.4e-93 1.2e-57 1.6e-31 1.9e-15 4e-07 1e+02 
545290 1367190 350 2e-05  2.2e-141 1.1e-109 1.1e-82 2.8e-51 6.1e-28 1.4e-13 3.8e-06 1e+02 
545290 1368690 350 5.5e-05  6.1e-126 1.3e-97 1.7e-73 1.7e-45 1.1e-24 6.7e-12 2.9e-05 1e+02 
545290 1370190 350 0.00014  4.5e-112 9e-87 3e-65 2.7e-40 9.4e-22 2.2e-10 0.00018 1e+02 
545290 1371690 350 0.00033  8.8e-100 3.6e-77 6e-58 1.1e-35 3.7e-19 4.9e-09 0.00093 1e+02 
545290 1373190 350 0.00072  4.6e-89 8.5e-69 1.4e-51 1.1e-31 6.6e-17 7.2e-08 0.0038 1e+02 
545290 1374690 350 0.0014  6.4e-80 1.2e-61 3.8e-46 2.9e-28 5.6e-15 7.2e-07 0.013 1e+02 
545290 1376190 350 0.0025  2.4e-72 9.6e-56 1.2e-41 2e-25 2.2e-13 4.9e-06 0.034 1e+02 
545290 1377690 350 0.0041  2.4e-66 4.7e-51 4.4e-38 3.5e-23 4e-12 2.2e-05 0.075 1e+02 
545290 1379190 350 0.0059  6.4e-62 1.4e-47 1.9e-35 1.6e-21 3.4e-11 6.7e-05 0.13 1e+02 
545290 1380690 350 0.0074  4.8e-59 2.4e-45 9.6e-34 1.9e-20 1.4e-10 0.00014 0.19 1e+02 
545290 1382190 350 0.0083  9.5e-58 2.5e-44 5.7e-33 5.7e-20 2.6e-10 0.00019 0.23 1e+02 
545290 1383690 350 0.0081  5.2e-58 1.5e-44 4e-33 4.5e-20 2.3e-10 0.00018 0.22 1e+02 
545290 1385190 350 0.007  7.8e-60 5.8e-46 3.3e-34 9.5e-21 9.4e-11 0.00011 0.17 1e+02 
545290 1386690 350 0.0053  3.2e-63 1.3e-48 3.2e-36 5.1e-22 1.8e-11 4.9e-05 0.11 1e+02 
545290 1388190 350 0.0036  3.5e-68 1.8e-52 3.6e-39 7.2e-24 1.6e-12 1.4e-05 0.059 1e+02 
545290 1389690 350 0.0021  1.1e-74 1.4e-57 4.8e-43 2.6e-26 7e-14 2.7e-06 0.025 1e+02 
545290 1391190 350 0.0012  8.5e-83 6.7e-64 7.4e-48 2.5e-29 1.4e-15 3.5e-07 0.0087 1e+02 
545290 1392690 350 0.00057  1.8e-92 1.9e-71 1.3e-53 6e-33 1.3e-17 3.1e-08 0.0024 1e+02 
545290 1394190 350 0.00026  1e-103 3.1e-80 2.8e-60 3.7e-37 5.4e-20 1.8e-09 0.00056 1e+02 
545290 1395690 350 0.00011  1.6e-116 3e-90 6.7e-68 5.9e-42 1.1e-22 7.2e-11 0.0001 1e+02 
545290 1397190 350 4.1e-05  6.4e-131 1.7e-101 1.9e-76 2.4e-47 9.9e-26 1.9e-12 1.5e-05 1e+02 
545290 1398690 350 1.4e-05  6.8e-147 5.6e-114 6e-86 2.5e-53 4.2e-29 3.4e-14 1.8e-06 1e+02 
545290 1400190 350 4.7e-06  1.9e-164 1.1e-127 2.2e-96 6.4e-60 8.3e-33 4.1e-16 1.8e-07 1e+02 
545290 1401690 350 1.4e-06  1.4e-183 1.2e-142 9.2e-108 4.3e-67 7.5e-37 3.3e-18 1.4e-08 1e+02 
545290 1403190 350 3.9e-07  2.6e-204 7.8e-159 4.4e-120 7.2e-75 3.1e-41 1.8e-20 9e-10 1e+02 
545290 1404690 350 1e-07  1.3e-226 2.9e-176 2.4e-133 3.1e-83 6e-46 6.4e-23 4.6e-11 1e+02 
545290 1406190 350 2.4e-08  1.7e-250 6.3e-195 1.5e-147 3.4e-92 5.3e-51 1.5e-25 1.9e-12 1e+02 
545290 1407690 350 5.4e-09  5.9e-276 8e-215 1.1e-162 9.3e-102 2.2e-56 2.4e-28 6.5e-14 1e+02 
545290 1409190 350 1.1e-09  5.3e-303 5.8e-236 9e-179 6.5e-112 4.1e-62 2.6e-31 1.8e-15 1e+02 
545290 1410690 350 2.1e-10  0 2.4e-258 8.4e-196 1.1e-122 3.5e-68 1.9e-34 4e-17 1e+02 
545290 1412190 350 3.7e-11  0 5.9e-282 9e-214 5.1e-134 1.4e-74 8.9e-38 7.2e-19 1e+02 
545290 1413690 350 6e-12  0 8.4e-307 1.1e-232 5.8e-146 2.5e-81 2.8e-41 1.1e-20 1e+02 
545290 1415190 350 9e-13  0 0 1.5e-252 1.7e-158 2.1e-88 6e-45 1.3e-22 1e+02 
545290 1416690 350 1.2e-13  0 0 2.4e-273 1.2e-171 8.3e-96 8.6e-49 1.2e-24 1e+02 
545290 1418190 350 1.6e-14  0 0 4.4e-295 2.3e-185 1.5e-103 8.1e-53 9.6e-27 1e+02 
545290 1419690 350 1.9e-15  0 0 0 1.1e-199 1.2e-111 5.2e-57 6.1e-29 1e+02 
545290 1421190 350 2e-16  0 0 0 1.3e-214 4.6e-120 2.2e-61 3.2e-31 1e+02 
545290 1422690 350 2e-17  0 0 0 3.8e-230 8e-129 6.2e-66 1.4e-33 1e+02 
545290 1424190 350 1.8e-18  0 0 0 2.9e-246 6.4e-138 1.2e-70 4.7e-36 1e+02 
545290 1425690 350 1.6e-19  0 0 0 5.7e-263 2.4e-147 1.5e-75 1.3e-38 1e+02 
545290 1427190 350 1.2e-20  0 0 0 2.8e-280 4.1e-157 1.3e-80 3e-41 1e+02 
545290 1428690 350 8.7e-22  0 0 0 3.5e-298 3.2e-167 7.2e-86 5.5e-44 1e+02 
545290 1430190 350 5.7e-23  0 0 0 0 1.2e-177 2.7e-91 8.3e-47 1e+02 
545290 1431690 350 3.5e-24  0 0 0 0 1.9e-188 6.9e-97 1e-49 1e+02 
546790 1332690 350 2.1e-25  0 0 0 0 7e-199 2.6e-102 1.5e-52 1e+02 
546790 1334190 350 3.7e-24  0 0 0 0 7e-188 1.4e-96 1.4e-49 1e+02 
546790 1335690 350 5.9e-23  0 0 0 0 3.3e-177 4.7e-91 1.1e-46 1e+02 
546790 1337190 350 8.8e-22  0 0 0 1.4e-297 6.9e-167 1.1e-85 6.8e-44 1e+02 
546790 1338690 350 1.2e-20  0 0 0 7.1e-280 6.8e-157 1.7e-80 3.4e-41 1e+02 
546790 1340190 350 1.5e-19  0 0 0 9e-263 3.1e-147 1.7e-75 1.4e-38 1e+02 
546790 1341690 350 1.7e-18  0 0 0 2.9e-246 6.5e-138 1.2e-70 4.7e-36 1e+02 
546790 1343190 350 1.8e-17  0 0 0 2.4e-230 6.2e-129 5.5e-66 1.3e-33 1e+02 
546790 1344690 350 1.8e-16  0 0 0 5.1e-215 2.8e-120 1.7e-61 2.8e-31 1e+02 
546790 1346190 350 1.6e-15  0 0 0 2.7e-200 5.6e-112 3.5e-57 5e-29 1e+02 
546790 1347690 350 1.3e-14  0 0 2.5e-296 3.7e-186 5.3e-104 4.8e-53 7.3e-27 1e+02 
546790 1349190 350 1e-13  0 0 6.7e-275 1.3e-172 2.3e-96 4.4e-49 8.6e-25 1e+02 
546790 1350690 350 7.1e-13  0 0 2e-254 1.1e-159 4.6e-89 2.7e-45 8.3e-23 1e+02 
546790 1352190 350 4.6e-12  0 1.2e-309 7.2e-235 2.4e-147 4.2e-82 1.1e-41 6.5e-21 1e+02 
546790 1353690 350 2.8e-11  0 3.1e-285 2.9e-216 1.4e-135 1.8e-75 3.1e-38 4.1e-19 1e+02 
546790 1355190 350 1.5e-10  0 5e-262 1.3e-198 1.9e-124 3.5e-69 5.6e-35 2.1e-17 1e+02 
546790 1356690 350 7.8e-10  3e-308 4.6e-240 6.8e-182 6.9e-114 3.1e-63 6.9e-32 8.9e-16 1e+02 
546790 1358190 350 3.7e-09  1e-281 2.5e-219 4.1e-166 6.3e-104 1.3e-57 5.7e-29 3e-14 1e+02 
546790 1359690 350 1.6e-08  8.8e-257 7.6e-200 2.8e-151 1.5e-94 2.5e-52 3.1e-26 8.3e-13 1e+02 
546790 1361190 350 6.5e-08  2e-233 1.4e-181 2.2e-137 8.6e-86 2.2e-47 1.1e-23 1.9e-11 1e+02 
546790 1362690 350 2.4e-07  1.2e-211 1.4e-164 1.9e-124 1.3e-77 8.8e-43 2.8e-21 3.4e-10 1e+02 
546790 1364190 350 8.4e-07  1.9e-191 8.7e-149 2e-112 4.8e-70 1.6e-38 4.5e-19 4.9e-09 1e+02 
546790 1365690 350 2.7e-06  7.8e-173 3e-134 2.3e-101 4.6e-63 1.4e-34 5e-17 5.9e-08 1e+02 
546790 1367190 350 7.9e-06  8.5e-156 6.2e-121 3e-91 1.1e-56 5.6e-31 3.6e-15 5.6e-07 1e+02 
546790 1368690 350 2.1e-05  2.4e-140 7.4e-109 4.7e-82 7e-51 1e-27 1.8e-13 4.4e-06 1e+02 
546790 1370190 350 5.3e-05  1.8e-126 5.1e-98 8.3e-74 1.1e-45 8.6e-25 5.9e-12 2.8e-05 1e+02 
546790 1371690 350 0.00012  3.6e-114 2.1e-88 1.7e-66 4.5e-41 3.4e-22 1.3e-10 0.00014 1e+02 
546790 1373190 350 0.00026  1.9e-103 5e-80 4e-60 4.6e-37 6.2e-20 1.9e-09 0.00058 1e+02 
546790 1374690 350 0.00049  2.7e-94 7e-73 1.1e-54 1.2e-33 5.2e-18 1.9e-08 0.0019 1e+02 
546790 1376190 350 0.00086  1e-86 5.8e-67 3.5e-50 8.4e-31 2.1e-16 1.3e-07 0.0052 1e+02 
546790 1377690 350 0.0013  1e-80 2.9e-62 1.3e-46 1.5e-28 3.8e-15 5.9e-07 0.011 1e+02 
546790 1379190 350 0.0019  2.9e-76 8.4e-59 5.6e-44 6.8e-27 3.3e-14 1.8e-06 0.02 1e+02 
546790 1380690 350 0.0024  2.1e-73 1.5e-56 2.9e-42 8.1e-26 1.3e-13 3.7e-06 0.03 1e+02 
546790 1382190 350 0.0026  4.3e-72 1.5e-55 1.7e-41 2.5e-25 2.5e-13 5.2e-06 0.035 1e+02 
546790 1383690 350 0.0026  2.4e-72 9.6e-56 1.2e-41 2e-25 2.2e-13 4.9e-06 0.034 1e+02 
546790 1385190 350 0.0022  3.5e-74 3.6e-57 9.8e-43 4.1e-26 9e-14 3.1e-06 0.027 1e+02 
546790 1386690 350 0.0017  1.4e-77 8e-60 9.4e-45 2.2e-27 1.7e-14 1.3e-06 0.017 1e+02 
546790 1388190 350 0.0012  1.5e-82 1.1e-63 1.1e-47 3.1e-29 1.6e-15 3.7e-07 0.009 1e+02 
546790 1389690 350 0.00073  4.6e-89 8.4e-69 1.4e-51 1.1e-31 6.6e-17 7.2e-08 0.0038 1e+02 
546790 1391190 350 0.00041  3.6e-97 4e-75 2.1e-56 1e-34 1.3e-18 9.4e-09 0.0013 1e+02 
546790 1392690 350 0.00021  7.6e-107 1.1e-82 3.8e-62 2.5e-38 1.2e-20 8.2e-10 0.00037 1e+02 
546790 1394190 350 9.6e-05  4.3e-118 1.8e-91 7.8e-69 1.5e-42 5e-23 4.9e-11 8.3e-05 1e+02 
546790 1395690 350 4.1e-05  6.4e-131 1.7e-101 1.9e-76 2.4e-47 9.9e-26 1.9e-12 1.5e-05 1e+02 
546790 1397190 350 1.6e-05  2.5e-145 9.5e-113 5.1e-85 9.5e-53 9.1e-29 5.1e-14 2.3e-06 1e+02 
546790 1398690 350 5.7e-06  2.6e-161 3.1e-125 1.6e-94 9.7e-59 3.8e-32 9.1e-16 2.7e-07 1e+02 
546790 1400190 350 1.9e-06  7.2e-179 5.9e-139 5.9e-105 2.5e-65 7.5e-36 1.1e-17 2.6e-08 1e+02 
546790 1401690 350 5.8e-07  5.2e-198 6.5e-154 2.5e-116 1.7e-72 6.7e-40 8.7e-20 2.1e-09 1e+02 
546790 1403190 350 1.6e-07  9.8e-219 4.1e-170 1.2e-128 2.8e-80 2.8e-44 4.6e-22 1.3e-10 1e+02 
546790 1404690 350 4.3e-08  4.8e-241 1.5e-187 6.4e-142 1.2e-88 5.3e-49 1.7e-24 6.8e-12 1e+02 
546790 1406190 350 1e-08  6.3e-265 3.3e-206 4e-156 1.3e-97 4.7e-54 4e-27 2.8e-13 1e+02 
546790 1407690 350 2.3e-09  2.1e-290 4.1e-226 2.8e-171 3.5e-107 1.9e-59 6.3e-30 9.5e-15 1e+02 
546790 1409190 350 4.8e-10  0 3e-247 2.3e-187 2.4e-117 3.5e-65 6.7e-33 2.6e-16 1e+02 
546790 1410690 350 9.2e-11  0 1.2e-269 2.1e-204 4.3e-128 3e-71 4.8e-36 5.8e-18 1e+02 
546790 1412190 350 1.6e-11  0 3e-293 2.3e-222 1.9e-139 1.2e-77 2.3e-39 1.1e-19 1e+02 
546790 1413690 350 2.6e-12  0 0 2.8e-241 2.2e-151 2.2e-84 7.3e-43 1.5e-21 1e+02 
546790 1415190 350 4e-13  0 0 3.8e-261 6.2e-164 1.8e-91 1.5e-46 1.8e-23 1e+02 
546790 1416690 350 5.5e-14  0 0 6.1e-282 4.5e-177 7.1e-99 2.2e-50 1.8e-25 1e+02 
546790 1418190 350 7e-15  0 0 1.1e-303 8.3e-191 1.3e-106 2.1e-54 1.4e-27 1e+02 
546790 1419690 350 8.3e-16  0 0 0 3.9e-205 1e-114 1.3e-58 9.1e-30 1e+02 
546790 1421190 350 9e-17  0 0 0 4.6e-220 3.9e-123 5.6e-63 4.7e-32 1e+02 
546790 1422690 350 9e-18  0 0 0 1.4e-235 6.8e-132 1.6e-67 2e-34 1e+02 
546790 1424190 350 8.3e-19  0 0 0 1.1e-251 5.5e-141 3e-72 6.9e-37 1e+02 
546790 1425690 350 7e-20  0 0 0 2.1e-268 2e-150 3.8e-77 1.9e-39 1e+02 
546790 1427190 350 5.5e-21  0 0 0 1e-285 3.5e-160 3.2e-82 4.4e-42 1e+02 
546790 1428690 350 3.9e-22  0 0 0 0 2.7e-170 1.8e-87 8.2e-45 1e+02 
546790 1430190 350 2.6e-23  0 0 0 0 9.8e-181 6.9e-93 1.2e-47 1e+02 
546790 1431690 350 1.6e-24  0 0 0 0 1.6e-191 1.8e-98 1.5e-50 1e+02 
548290 1332690 350 8.7e-26  0 0 0 0 2.7e-202 4.5e-104 1.8e-53 1e+02 
548290 1334190 350 1.5e-24  0 0 0 0 2.8e-191 2.3e-98 1.7e-50 1e+02 
548290 1335690 350 2.4e-23  0 0 0 0 1.3e-180 8e-93 1.3e-47 1e+02 
548290 1337190 350 3.6e-22  0 0 0 0 2.7e-170 1.8e-87 8.2e-45 1e+02 
548290 1338690 350 4.9e-21  0 0 0 6.5e-286 2.7e-160 2.8e-82 4.1e-42 1e+02 
548290 1340190 350 6.1e-20  0 0 0 8.4e-269 1.2e-150 2.9e-77 1.7e-39 1e+02 
548290 1341690 350 7.1e-19  0 0 0 2.7e-252 2.5e-141 2e-72 5.6e-37 1e+02 
548290 1343190 350 7.5e-18  0 0 0 2.3e-236 2.5e-132 9.3e-68 1.5e-34 1e+02 
548290 1344690 350 7.3e-17  0 0 0 4.8e-221 1.1e-123 2.9e-63 3.3e-32 1e+02 
548290 1346190 350 6.5e-16  0 0 0 2.6e-206 2.2e-115 5.9e-59 6e-30 1e+02 
548290 1347690 350 5.4e-15  0 0 7.2e-306 3.5e-192 2.1e-107 8.2e-55 8.7e-28 1e+02 
548290 1349190 350 4.1e-14  0 0 1.9e-284 1.2e-178 9.1e-100 7.6e-51 1e-25 1e+02 
548290 1350690 350 2.9e-13  0 0 5.9e-264 1e-165 1.8e-92 4.7e-47 9.8e-24 1e+02 
548290 1352190 350 1.9e-12  0 0 2.1e-244 2.3e-153 1.7e-85 1.9e-43 7.7e-22 1e+02 
548290 1353690 350 1.1e-11  0 9.3e-298 8.3e-226 1.3e-141 7.2e-79 5.3e-40 4.9e-20 1e+02 
548290 1355190 350 6.1e-11  0 1.5e-274 3.8e-208 1.8e-130 1.4e-72 9.8e-37 2.5e-18 1e+02 
548290 1356690 350 3.1e-10  0 1.4e-252 2e-191 6.7e-120 1.3e-66 1.2e-33 1.1e-16 1e+02 
548290 1358190 350 1.5e-09  9.6e-298 7.4e-232 1.2e-175 6.1e-110 5.3e-61 9.9e-31 3.6e-15 1e+02 
548290 1359690 350 6.3e-09  8.5e-273 2.3e-212 8.3e-161 1.4e-100 1e-55 5.4e-28 9.9e-14 1e+02 
548290 1361190 350 2.5e-08  2e-249 4.2e-194 6.5e-147 8.4e-92 8.9e-51 2e-25 2.2e-12 1e+02 
548290 1362690 350 9.3e-08  1.2e-227 4.5e-177 5.8e-134 1.3e-83 3.6e-46 4.9e-23 4e-11 1e+02 
548290 1364190 350 3.2e-07  1.9e-207 2.7e-161 6e-122 4.8e-76 6.8e-42 8e-21 5.9e-10 1e+02 
548290 1365690 350 9.9e-07  7.9e-189 9.7e-147 7.1e-111 4.6e-69 5.9e-38 8.8e-19 7e-09 1e+02 
548290 1367190 350 2.9e-06  8.7e-172 2e-133 9.6e-101 1.1e-62 2.3e-34 6.5e-17 6.8e-08 1e+02 
548290 1368690 350 7.6e-06  2.5e-156 2.4e-121 1.5e-91 7.2e-57 4.3e-31 3.2e-15 5.3e-07 1e+02 
548290 1370190 350 1.9e-05  1.9e-142 1.7e-110 2.7e-83 1.1e-51 3.7e-28 1.1e-13 3.3e-06 1e+02 
548290 1371690 350 4.2e-05  3.9e-130 7e-101 5.5e-76 4.7e-47 1.5e-25 2.3e-12 1.7e-05 1e+02 
548290 1373190 350 8.6e-05  2.1e-119 1.7e-92 1.3e-69 4.9e-43 2.7e-23 3.5e-11 7e-05 1e+02 
548290 1374690 350 0.00016  3e-110 2.4e-85 3.6e-64 1.3e-39 2.3e-21 3.5e-10 0.00023 1e+02 
548290 1376190 350 0.00027  1.2e-102 2e-79 1.2e-59 9.1e-37 9e-20 2.4e-09 0.00064 1e+02 
548290 1377690 350 0.00042  1.2e-96 1e-74 4.4e-56 1.6e-34 1.7e-18 1.1e-08 0.0014 1e+02 
548290 1379190 350 0.00058  3.3e-92 3e-71 1.9e-53 7.5e-33 1.4e-17 3.3e-08 0.0025 1e+02 
548290 1380690 350 0.00071  2.5e-89 5.3e-69 9.8e-52 8.9e-32 5.8e-17 6.8e-08 0.0037 1e+02 
548290 1382190 350 0.00078  5.1e-88 5.5e-68 5.8e-51 2.7e-31 1.1e-16 9.4e-08 0.0044 1e+02 
548290 1383690 350 0.00077  2.8e-88 3.5e-68 4.1e-51 2.2e-31 9.6e-17 8.8e-08 0.0042 1e+02 
548290 1385190 350 0.00068  4.1e-90 1.3e-69 3.3e-52 4.5e-32 4e-17 5.6e-08 0.0033 1e+02 
548290 1386690 350 0.00053  1.6e-93 2.9e-72 3.2e-54 2.4e-33 7.6e-18 2.4e-08 0.0021 1e+02 
548290 1388190 350 0.00037  1.8e-98 3.8e-76 3.6e-57 3.4e-35 6.9e-19 6.8e-09 0.0011 1e+02 
548290 1389690 350 0.00023  5.2e-105 2.9e-81 4.7e-61 1.2e-37 2.9e-20 1.3e-09 0.00047 1e+02 
548290 1391190 350 0.00013  4e-113 1.4e-87 7.1e-66 1.1e-40 5.6e-22 1.7e-10 0.00016 1e+02 
548290 1392690 350 7e-05  8.3e-123 3.7e-95 1.2e-71 2.6e-44 5.1e-24 1.5e-11 4.5e-05 1e+02 
548290 1394190 350 3.3e-05  4.6e-134 6e-104 2.5e-78 1.6e-48 2.2e-26 8.7e-13 1e-05 1e+02 
548290 1395690 350 1.4e-05  6.8e-147 5.6e-114 6e-86 2.5e-53 4.2e-29 3.4e-14 1.8e-06 1e+02 
548290 1397190 350 5.7e-06  2.6e-161 3.1e-125 1.6e-94 9.7e-59 3.8e-32 9.1e-16 2.7e-07 1e+02 
548290 1398690 350 2.1e-06  2.7e-177 9.9e-138 5.1e-104 9.8e-65 1.6e-35 1.6e-17 3.2e-08 1e+02 
548290 1400190 350 7e-07  7.3e-195 1.9e-151 1.8e-114 2.5e-71 3.1e-39 1.9e-19 3.1e-09 1e+02 
548290 1401690 350 2.2e-07  5.2e-214 2e-166 7.5e-126 1.7e-78 2.8e-43 1.5e-21 2.5e-10 1e+02 
548290 1403190 350 6.3e-08  9.6e-235 1.3e-182 3.5e-138 2.7e-86 1.1e-47 8.1e-24 1.6e-11 1e+02 
548290 1404690 350 1.7e-08  4.7e-257 4.7e-200 1.9e-151 1.2e-94 2.2e-52 2.9e-26 8e-13 1e+02 
548290 1406190 350 4.1e-09  6.1e-281 1e-218 1.2e-165 1.2e-103 1.9e-57 6.9e-29 3.3e-14 1e+02 
548290 1407690 350 9.1e-10  2e-306 1.2e-238 8.4e-181 3.4e-113 7.7e-63 1.1e-31 1.1e-15 1e+02 
548290 1409190 350 1.9e-10  0 8.9e-260 6.8e-197 2.3e-123 1.4e-68 1.2e-34 3.1e-17 1e+02 
548290 1410690 350 3.7e-11  0 3.7e-282 6.3e-214 4.1e-134 1.2e-74 8.3e-38 6.9e-19 1e+02 
548290 1412190 350 6.5e-12  0 8.9e-306 6.6e-232 1.8e-145 4.8e-81 3.9e-41 1.3e-20 1e+02 
548290 1413690 350 1.1e-12  0 0 8e-251 2e-157 8.7e-88 1.3e-44 1.8e-22 1e+02 
548290 1415190 350 1.6e-13  0 0 1.1e-270 5.8e-170 7.3e-95 2.7e-48 2.2e-24 1e+02 
548290 1416690 350 2.2e-14  0 0 1.7e-291 4.2e-183 2.8e-102 3.8e-52 2.1e-26 1e+02 
548290 1418190 350 2.9e-15  0 0 0 7.8e-197 5e-110 3.6e-56 1.7e-28 1e+02 
548290 1419690 350 3.4e-16  0 0 0 3.6e-211 4.1e-118 2.3e-60 1.1e-30 1e+02 
548290 1421190 350 3.7e-17  0 0 0 4.3e-226 1.5e-126 9.6e-65 5.7e-33 1e+02 
548290 1422690 350 3.7e-18  0 0 0 1.3e-241 2.7e-135 2.7e-69 2.4e-35 1e+02 
548290 1424190 350 3.4e-19  0 0 0 9.9e-258 2.2e-144 5.1e-74 8.3e-38 1e+02 
548290 1425690 350 2.9e-20  0 0 0 1.9e-274 8e-154 6.5e-79 2.3e-40 1e+02 
548290 1427190 350 2.2e-21  0 0 0 9.5e-292 1.4e-163 5.5e-84 5.3e-43 1e+02 
